,Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category,total_people,total_nights,package_count
15069,tour_idm9gsyi09,AUSTRALIA,25-44,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,22,5,Yes,High Cost,1.0,27,7
15070,tour_id5zducveg,UNITED KINGDOM,18-24,With Children,0.0,2.0,Leisure and Holidays,Business,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,0,7,No,Higher Cost,2.0,7,5
15071,tour_idvk9p5snq,NETHERLANDS,25-44,With Spouse and Children,2.0,2.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,10,Yes,Higher Cost,4.0,20,7
15072,tour_idk94l9kwb,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Newspaper, magazines, brochures",Package Tour,No,Yes,Yes,No,Yes,Yes,No,0,14,Yes,High Cost,2.0,14,4
15073,tour_idcl8s1z0o,SWEDEN,18-24,With Other Friends/Relatives,8.0,7.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,4,Yes,Normal Cost,15.0,14,0
15074,tour_iduo16o5wu,SOUTH AFRICA,25-44,Alone,0.0,1.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,No,Lower Cost,1.0,1,0
15075,tour_idvlw94vdp,UNITED STATES OF AMERICA,45-64,With Spouse and Children,2.0,2.0,Leisure and Holidays,Cultural Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,8,3,Yes,Highest Cost,4.0,11,5
15076,tour_id8h0ph6lf,BELGIUM,18-24,With Other Friends/Relatives,1.0,2.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,8,0,No,Normal Cost,3.0,8,4
15077,tour_idpr47nryx,ITALY,25-44,With Spouse and Children,3.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,No,No,0,14,Yes,Higher Cost,4.0,14,3
15078,tour_ide9mvi1dp,UNITED STATES OF AMERICA,45-64,With Other Friends/Relatives,1.0,3.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,No,No,12,0,Yes,Highest Cost,4.0,12,4
15079,tour_idz2oz9cj7,AUSTRALIA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Bird Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,3,Yes,High Cost,2.0,5,7
15080,tour_idii8xbg1h,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,14,0,Yes,Higher Cost,2.0,14,7
15081,tour_idk6x1dj9x,KENYA,25-44,With Other Friends/Relatives,0.0,2.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,No,No,No,4,0,Yes,Low Cost,2.0,4,3
15082,tour_id8l3bkt0a,ZAMBIA,25-44,Alone,0.0,1.0,Meetings and Conference,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,No,Low Cost,1.0,5,0
15083,tour_idqizzfx76,ZIMBABWE,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Business,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Lower Cost,1.0,3,0
15084,tour_idgmm6ue4l,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,Normal Cost,2.0,7,4
15085,tour_idoksxrz5y,UGANDA,25-44,,1.0,0.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost,1.0,3,0
15086,tour_idufc13i8d,AUSTRALIA,25-44,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,40,2,No,Normal Cost,1.0,42,0
15087,tour_idz32plc3e,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Business,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,45,0,No,Normal Cost,1.0,45,0
15088,tour_idads5i3o4,NEW ZEALAND,25-44,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,4,0,Yes,High Cost,1.0,4,6
15089,tour_idoyt7eeku,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Hunting Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,High Cost,2.0,7,4
15090,tour_idfvmrixmi,GERMANY,25-44,With Spouse and Children,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,11,2,Yes,High Cost,2.0,13,6
15091,tour_idkylvsvca,FRANCE,18-24,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Hunting Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,No,No,No,No,No,No,7,0,Yes,High Cost,2.0,7,1
15092,tour_id9mhl8rjn,GERMANY,45-64,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,8,0,No,Lower Cost,2.0,8,5
15093,tour_id142cc4nh,UGANDA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,No,Lower Cost,1.0,14,0
15094,tour_idqfva2tr8,IRELAND,18-24,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,10,0,Yes,High Cost,1.0,10,4
15095,tour_iduc65yyjg,UGANDA,45-64,,0.0,1.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Lower Cost,1.0,3,0
15096,tour_ide2ub205g,AUSTRALIA,45-64,Alone,0.0,1.0,Business,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,30,0,Yes,Lower Cost,1.0,30,0
15097,tour_idph3x3p8u,ZAMBIA,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Beach Tourism,"Travel agent, tour operator",Independent,No,Yes,No,No,No,No,No,4,0,No,High Cost,1.0,4,1
15098,tour_idsrw84ab6,CANADA,65+,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,5,0,Yes,Higher Cost,1.0,5,6
15099,tour_idt33ah46r,UNITED STATES OF AMERICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,3,Yes,Higher Cost,2.0,10,0
15100,tour_id9bymer2h,ZAMBIA,25-44,Alone,0.0,1.0,Business,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost,1.0,2,0
15101,tour_idta5hkctv,UNITED KINGDOM,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Low Cost,1.0,4,0
15102,tour_ideu4hmyi7,UNITED STATES OF AMERICA,18-24,With Other Friends/Relatives,1.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,0,Yes,High Cost,2.0,12,0
15103,tour_idxscuh925,GERMANY,18-24,Alone,1.0,0.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,No,No,No,15,6,Yes,High Cost,1.0,21,3
15104,tour_idopzughad,SOUTH AFRICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,Others,Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,Highest Cost,2.0,7,4
15105,tour_idbdskoyig,AUSTRALIA,25-44,With Spouse and Children,1.0,2.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,Yes,High Cost,3.0,6,5
15106,tour_idjaolz01m,MAURITIUS,25-44,Alone,0.0,1.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,No,Normal Cost,1.0,15,0
15107,tour_id3j7zxxd9,NETHERLANDS,18-24,With Other Friends/Relatives,1.0,0.0,Scientific and Academic,Wildlife Tourism,Others,Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,30,4,Yes,Higher Cost,1.0,34,5
15108,tour_id7a1ywdqf,ZIMBABWE,25-44,Alone,0.0,1.0,Business,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Yes,Low Cost,1.0,2,0
15109,tour_idziptm327,ZIMBABWE,25-44,With Other Friends/Relatives,1.0,1.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Lower Cost,2.0,3,0
15110,tour_idqnw63w15,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,Yes,Yes,5,0,Yes,Higher Cost,2.0,5,5
15111,tour_id5qu6ast9,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,No,10,0,Yes,High Cost,2.0,10,4
15112,tour_idorbrbijx,ZIMBABWE,25-44,Alone,0.0,1.0,Other,Hunting Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,No,Normal Cost,1.0,2,0
15113,tour_ids2r184gi,CANADA,25-44,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,50,0,Yes,Higher Cost,2.0,50,5
15114,tour_idhl3h2r7k,FRANCE,25-44,With Other Friends/Relatives,9.0,2.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,5,No,High Cost,11.0,14,7
15115,tour_idwc9hwzsx,UNITED STATES OF AMERICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,6,3,Yes,High Cost,2.0,9,0
15116,tour_id7k66umx3,GERMANY,25-44,Alone,0.0,1.0,Leisure and Holidays,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,2,Yes,Normal Cost,1.0,6,0
15117,tour_ido48mujc6,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Normal Cost,2.0,2,0
15118,tour_idw5sn9tp8,KENYA,25-44,With Spouse and Children,2.0,1.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,3.0,3,0
15119,tour_idgkbguqft,CHINA,18-24,With Other Friends/Relatives,5.0,4.0,Volunteering,Conference Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,No,No,Yes,No,44,2,Yes,Higher Cost,9.0,46,3
15120,tour_id3qwtx5s3,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,4,Yes,Higher Cost,2.0,13,5
15121,tour_idw25qwlf8,UNITED STATES OF AMERICA,45-64,With Children,2.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,No,10,0,Yes,High Cost,2.0,10,4
15122,tour_idhyf2f1ng,KENYA,25-44,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Yes,Lower Cost,1.0,2,0
15123,tour_id0n8n4six,UNITED STATES OF AMERICA,18-24,With Other Friends/Relatives,2.0,2.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,50,0,Yes,High Cost,4.0,50,0
15124,tour_idbdfcrmzy,AUSTRALIA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,0,Yes,Higher Cost,2.0,7,6
15125,tour_id9i46fpsk,FRANCE,25-44,Alone,0.0,1.0,Meetings and Conference,Mountain Climbing,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,1.0,3,0
15126,tour_idil2q51mw,INDIA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,5,0,Yes,Higher Cost,2.0,5,5
15127,tour_id1hy096bp,GERMANY,45-64,With Spouse and Children,1.0,2.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,0,13,Yes,Higher Cost,3.0,13,5
15128,tour_idadudmwlu,UNITED KINGDOM,25-44,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,0,Yes,Normal Cost,1.0,9,5
15129,tour_idimzraodj,KENYA,25-44,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,2,0,Yes,Lower Cost,1.0,2,5
15130,tour_idpjj4u1ry,CANADA,25-44,With Other Friends/Relatives,1.0,0.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,42,4,Yes,Normal Cost,1.0,46,0
15131,tour_idufkt570v,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Business,Wildlife Tourism,Others,Independent,No,No,No,No,No,No,No,6,0,Yes,Normal Cost,1.0,6,0
15132,tour_id67jtejcb,GERMANY,25-44,With Children,2.0,2.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,Yes,Yes,Yes,Yes,Yes,No,No,0,14,Yes,Higher Cost,4.0,14,5
15133,tour_idyi39zp7p,OMAN,45-64,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,No,High Cost,1.0,15,0
15134,tour_id9kj434f0,GERMANY,25-44,Alone,1.0,0.0,Meetings and Conference,Mountain Climbing,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,7,0,No,Normal Cost,1.0,7,0
15135,tour_idiifizsa1,AUSTRALIA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,3,Yes,Higher Cost,2.0,11,7
15136,tour_idk9sbgagh,GERMANY,18-24,With Spouse,1.0,1.0,Meetings and Conference,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,55,5,Yes,Higher Cost,2.0,60,0
15137,tour_idk8tyrfmp,SOUTH AFRICA,25-44,With Other Friends/Relatives,1.0,1.0,Meetings and Conference,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Normal Cost,2.0,2,0
15138,tour_idn723dbkf,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,12,0,Yes,Higher Cost,2.0,12,5
15139,tour_idfvft2txs,ITALY,25-44,With Other Friends/Relatives,1.0,2.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,Higher Cost,3.0,7,4
15140,tour_iddi0786zk,GERMANY,45-64,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,4,6,No,Normal Cost,1.0,10,0
15141,tour_idjzdrirlb,NORWAY,45-64,With Spouse,1.0,1.0,Meetings and Conference,Wildlife Tourism,Others,Package Tour,Yes,Yes,Yes,No,Yes,No,No,4,4,Yes,High Cost,2.0,8,4
15142,tour_id4mctp6gy,UNITED KINGDOM,65+,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,7,0,Yes,High Cost,1.0,7,5
15143,tour_idgn407703,SPAIN,18-24,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,Others,Package Tour,No,Yes,No,Yes,No,Yes,No,15,4,Yes,High Cost,2.0,19,3
15144,tour_idahztn3fs,UNITED KINGDOM,25-44,Alone,0.0,1.0,Business,Wildlife Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,13,0,No,Normal Cost,1.0,13,0
15145,tour_id6lx57um1,SWEDEN,65+,With Spouse,1.0,1.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,0,No,High Cost,2.0,13,0
15146,tour_id64z2ayop,UGANDA,18-24,Alone,0.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost,1.0,2,0
15147,tour_idx0no69ts,CANADA,45-64,With Children,1.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,11,3,No,Normal Cost,2.0,14,0
15148,tour_idvt9ic569,UNITED KINGDOM,25-44,With Other Friends/Relatives,0.0,2.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,0,Yes,High Cost,2.0,7,6
15149,tour_id80bxsqc1,ZIMBABWE,25-44,Alone,0.0,1.0,Business,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,1.0,3,0
15150,tour_idvec2j6a0,UNITED KINGDOM,25-44,With Children,2.0,0.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,30,0,Yes,Normal Cost,2.0,30,0
15151,tour_id6vncgfi5,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,1.0,1.0,Business,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,5,0,Yes,Normal Cost,2.0,5,0
15152,tour_iduvkb7wwt,GERMANY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,3,0,Yes,High Cost,2.0,3,6
15153,tour_id963o3gl3,GERMANY,45-64,With Spouse and Children,1.0,3.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,7,6,Yes,Higher Cost,4.0,13,3
15154,tour_idp6f4pjoa,ITALY,25-44,With Spouse,1.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,8,Yes,High Cost,2.0,8,4
15155,tour_id8xrkpyb3,UNITED STATES OF AMERICA,45-64,With Other Friends/Relatives,1.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,Yes,Low Cost,2.0,15,0
15156,tour_idk6bqlu7c,FRANCE,45-64,With Children,1.0,2.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,7,Yes,Higher Cost,3.0,14,6
15157,tour_id1cu4cp6a,UGANDA,45-64,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,No,Normal Cost,1.0,7,0
15158,tour_idvsm30bvg,UGANDA,25-44,,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,No,Lower Cost,1.0,5,0
15159,tour_idq6iitefp,ETHIOPIA,25-44,Alone,0.0,1.0,Scientific and Academic,Hunting Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,2,0,No,Low Cost,1.0,2,0
15160,tour_idm498jko0,UNITED KINGDOM,25-44,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,No,No,No,0,7,Yes,High Cost,1.0,7,3
15161,tour_idzoy374jl,UNITED STATES OF AMERICA,65+,Alone,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,8,0,Yes,Higher Cost,2.0,8,5
15162,tour_idwzpnw9dl,INDIA,25-44,Alone,0.0,1.0,Business,Wildlife Tourism,Others,Independent,No,No,No,No,No,No,No,4,0,Yes,Normal Cost,1.0,4,0
15163,tour_id1m7u46bf,ITALY,<18,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,7,No,Normal Cost,1.0,7,6
15164,tour_idzh1h1gh4,ZAMBIA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,No,Normal Cost,1.0,14,0
15165,tour_idh9qjdxut,MORROCO,25-44,Alone,0.0,1.0,Meetings and Conference,Conference Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,Yes,Normal Cost,1.0,15,0
15166,tour_idr594lyl9,IRELAND,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,9,Yes,High Cost,2.0,9,0
15167,tour_ide228dyic,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,No,Normal Cost,2.0,6,0
15168,tour_idth9zk7p5,GERMANY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,11,Yes,High Cost,2.0,11,7
15169,tour_idrrp8t5xa,CANADA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,13,0,Yes,High Cost,2.0,13,6
15170,tour_idjtfk0vbi,UNITED STATES OF AMERICA,25-44,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,16,4,Yes,Normal Cost,1.0,20,0
15171,tour_id4cdtzj16,KENYA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,No,Lower Cost,1.0,1,0
15172,tour_id6evufguo,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,3.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,10,3,Yes,Normal Cost,3.0,13,0
15173,tour_idxy2zxjum,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,4,0,Yes,Higher Cost,2.0,4,6
15174,tour_idxlymc9x1,ZIMBABWE,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost,1.0,3,0
15175,tour_id904brd29,RWANDA,18-24,Alone,1.0,0.0,Visiting Friends and Relatives,Conference Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,0,No,Normal Cost,1.0,13,0
15176,tour_id83r9943g,PAKISTAN,25-44,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,4,0,Yes,High Cost,1.0,4,0
15177,tour_ideqbtksf4,CHINA,25-44,Alone,1.0,0.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,0,No,Lower Cost,1.0,20,0
15178,tour_id7gzvtg9r,NETHERLANDS,45-64,With Children,2.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,11,0,No,Normal Cost,3.0,11,0
15179,tour_idm314wzsh,ZAMBIA,45-64,Alone,1.0,0.0,Business,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Lower Cost,1.0,4,0
15180,tour_idllua3yjs,UNITED KINGDOM,65+,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,3,Yes,High Cost,1.0,3,4
15181,tour_id4096amtq,UNITED STATES OF AMERICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Cultural Tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,No,Yes,No,4,4,Yes,Higher Cost,2.0,8,4
15182,tour_idfvejad29,ZAMBIA,18-24,Alone,0.0,1.0,Other,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Yes,Normal Cost,1.0,4,0
15183,tour_idh7zyoxbo,ZAMBIA,18-24,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,4,Yes,Normal Cost,1.0,14,0
15184,tour_idmte2njj0,CANADA,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Conference Tourism,Others,Independent,No,No,No,No,No,No,No,11,1,Yes,High Cost,2.0,12,0
15185,tour_idenpjc80k,UNITED KINGDOM,25-44,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Radio, TV, Web",Package Tour,Yes,Yes,No,No,No,No,No,9,0,Yes,Normal Cost,1.0,9,2
15186,tour_id30lroedf,BELGIUM,25-44,With Other Friends/Relatives,3.0,3.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Package Tour,No,No,No,Yes,No,No,No,21,0,No,Higher Cost,6.0,21,1
15187,tour_idqo46nvlf,SOUTH AFRICA,45-64,With Other Friends/Relatives,1.0,1.0,Business,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,0,No,Normal Cost,2.0,13,0
